SMILES,method_id,pred_A_wavelength,pred_A_delta_h,pred_A_pss,pred_A_log_k,synthetic_accessibility,pred_B_wavelength,pred_B_log_eps,potts_guy_log_kp,molecular_weight,log_p,uncertainty_AD,novelty,dist_to_DA,dist_to_DB,pass_group_A,pass_group_B,pass_ad,pass_constraints
Oc1ccc(N=Nc2cc(C3=CC4CC3C=C4c3ccccc3)ccn2)nc1,B0_baseline,389.47,56.79,78.4,-4.33,4.69,355.5,4.17,-0.88,366.4,5.71,0.727,True,0.69,0.764,False,False,False,False
N#CC1=C(C23C=CC(C(S#N)=C2C#N)C3F)C2C=CC1C2,B0_baseline,311.88,68.92,75.2,-4.0,6.69,343.09,3.98,-2.0,295.3,3.53,0.744,True,0.66,0.828,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)cc1-c1cccc(C(=O)CC(=O)c2ccccc2C2(C#N)C3C4C2C2(C#N)C3C42C#N)c1,B0_baseline,409.71,49.73,75.2,-4.25,5.12,347.59,4.1,-1.05,612.7,7.59,0.747,True,0.722,0.773,False,False,False,False
CC(Cl)OC12C3C4CC3C1(C(F)(F)F)C42,B0_baseline,296.69,70.24,75.3,-4.0,5.63,308.21,3.54,-2.18,238.6,2.78,0.833,True,0.833,0.833,False,False,False,False
CCc1cc(C)c(C(=O)O)c(OO)c1,B0_baseline,321.28,71.23,75.0,-5.11,2.43,290.42,3.72,-2.4,196.2,2.11,0.718,True,0.711,0.725,True,False,False,False
CCC(COC(=O)c1cc(-c2ccccc2/C=C/C(=O)O)ccc1C(=O)c1ccccc1)SCNC,B0_baseline,391.37,103.83,73.1,-4.99,3.31,362.58,4.19,-1.85,503.6,5.53,0.732,True,0.759,0.706,True,False,False,False
CC1=CC2C=CC1C2c1ncc(C2=C(C3C4C=CC3C(S#N)=C4C#N)C3C=C(C(=O)c4ccccc4)C2C3)s1,B0_baseline,400.51,101.32,74.8,-4.03,6.95,378.51,3.97,-0.6,543.7,7.62,0.772,True,0.75,0.793,False,False,False,False
c1cc(C23C4CC5C4C2C53)cs1,B0_baseline,329.09,65.02,75.0,-4.0,4.98,264.72,3.66,-1.98,174.3,2.51,0.821,True,0.846,0.795,False,False,False,False
COC(=O)C1=CC2CC1C(O)=C2c1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,394.21,51.89,74.7,-4.08,4.2,344.32,4.03,-2.12,388.4,4.16,0.644,True,0.574,0.714,True,False,True,False
COOc1cc(Cl)cc(C(C)(C)C)c1C(=O)O,B0_baseline,327.08,95.71,71.6,-5.07,2.74,343.06,3.68,-1.95,258.7,3.28,0.748,True,0.782,0.714,True,False,False,False
N#CC1=C(S#N)C2C=C(c3ccccc3)C1C2C1=C(c2ccns2)C2C=CC1C2,B0_baseline,388.53,75.09,75.2,-4.0,6.17,356.13,4.19,-0.91,411.6,6.05,0.711,True,0.617,0.805,False,False,True,False
CCCCC(COC(=O)OC(=O)c1ccccc1Oc1ccccc1N=Nc1ccccc1)C(C)C12C=CC(C=C1)C2,B0_baseline,385.82,48.43,73.9,-4.26,4.86,346.13,4.23,0.79,564.7,9.76,0.698,True,0.69,0.705,False,False,False,False
COC(=O)C1=CC2(c3ccc(C4=CC5C=CC4C5)cc3)CC1C=C2C12CC3(OC(=O)c4ncccc4O)C4C(C41)C32,B0_baseline,390.54,70.26,73.9,-4.0,6.79,365.18,4.27,-2.35,543.6,5.17,0.756,True,0.696,0.815,False,False,False,False
N#CC1=C(S#N)C2C=CC1O2,B0_baseline,306.76,76.76,75.2,-4.0,5.88,304.09,2.96,-2.77,164.2,1.31,0.764,True,0.722,0.805,False,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5C6CC3(C37CC8C9C(C83)C97)C6C54)C=CC1C2,B0_baseline,348.5,72.38,74.4,-4.01,6.85,339.23,4.01,-2.15,426.5,4.43,0.812,True,0.785,0.838,False,False,False,False
COc1ccc(-c2ccc(N=Nc3ccc(N(C)C)c(S(=O)(=O)O)c3)c(C3C4C=CC3(C3=C(C#N)C5C=CC3C5)C(S#N)=C4S#N)c2)cc1,B0_baseline,432.29,65.36,75.2,-4.23,6.43,342.73,4.22,-0.61,706.9,9.02,0.737,True,0.686,0.788,False,False,False,False
O=C(/C=C/c1ccc(-c2ccccc2C(=O)CC(=O)c2ccccc2)cc1)Oc1ccc(C2=CC3C=CC2S3)s1,B0_baseline,370.99,68.53,79.8,-4.04,4.63,367.91,4.57,-0.49,560.7,7.93,0.759,True,0.774,0.743,False,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5C6CC3(C3=CC7C=CC3C7)C6C54)C=NC1C2,B0_baseline,358.3,96.96,74.2,-4.01,7.01,355.07,4.02,-2.24,427.5,4.32,0.782,True,0.731,0.833,False,False,False,False
CN(C)c1ccc(N=Nc2cccc(C(C)(C)C)c2)cc1CC1=CC2C=C(c3cc(N=Nc4ccccc4)ccc3N(C)C)C1C2,B0_baseline,391.04,50.95,75.2,-4.25,5.05,353.67,4.31,1.5,608.8,11.15,0.747,True,0.7,0.795,False,False,False,False
COC(=O)C12C3C4CC1C4(OC1=CC4C=C(c5ccccc5)C1C4)C32,B0_baseline,331.76,66.68,75.0,-4.0,6.0,354.15,4.1,-2.29,332.4,3.43,0.73,True,0.714,0.747,False,False,False,False
N#CC1=C(c2cccc(-c3cccc(C(=O)O)c3O)c2)C2C=CC1(C(F)(F)F)C2,B0_baseline,371.94,66.69,74.9,-4.0,4.55,334.29,4.05,-1.45,397.4,5.17,0.732,True,0.706,0.757,False,False,False,False
CSOC12C3C4CC(C56C=C(C#N)C(C=C5c5cccc(O)c5C(=O)O)C6)(C41)C32,B0_baseline,396.6,71.22,74.9,-4.0,6.42,350.97,3.96,-2.42,405.5,3.87,0.798,True,0.785,0.812,False,False,False,False
O=C(c1ccccc1)C12C3C4NC3C1C42,B0_baseline,331.23,72.43,75.0,-4.0,4.33,310.72,3.87,-3.13,197.2,1.09,0.663,True,0.705,0.621,True,False,True,False
N#CC1=CC2CC1N=C2Cl,B0_baseline,251.57,82.82,75.4,-4.0,5.74,287.57,2.89,-2.58,152.6,1.48,0.703,True,0.629,0.778,False,False,True,False
CC(Cl)OC12C3C4CC3C1(C(F)(F)F)C42C#N,B0_baseline,299.9,69.98,76.4,-4.0,5.63,327.02,3.01,-2.41,263.6,2.68,0.842,True,0.843,0.841,False,False,False,False
N#CC1=CC2CC1C(Cl)=N2,B0_baseline,251.57,78.63,75.0,-4.0,5.88,281.84,2.79,-2.58,152.6,1.48,0.722,True,0.667,0.778,False,False,False,False
Oc1ccc(N=Nc2ncccc2Cl)cc1,B0_baseline,361.16,50.6,75.1,-5.68,2.53,336.37,3.79,-1.39,233.7,3.86,0.592,True,0.517,0.667,True,False,True,False
CN(C)c1ccc(C2(C#N)C3C4C5C3C5(C#N)C42)c(C(C)(C)CC(=O)c2ccccc2)c1,B0_baseline,418.31,74.41,71.6,-4.0,4.82,362.89,4.19,-1.93,421.5,4.71,0.717,True,0.73,0.705,False,False,False,False
Oc1ccc(N=Nc2ccccn2)nc1,B0_baseline,386.45,51.3,78.1,-5.72,2.83,330.0,3.87,-2.08,200.2,2.6,0.671,True,0.667,0.676,True,False,False,False
COC(=O)C1=CC2C=C(O)C1(C)C2,B0_baseline,263.57,71.39,76.5,-4.0,5.11,274.63,3.0,-2.69,180.2,1.57,0.669,True,0.61,0.727,False,False,True,False
COC(=O)C1=CC2C=CC1C2C1C2C3C4C3(OSCC35C=CC(C3)C(C)=C5)C2C14C12C=CC(C1)C(C#N)=[SH]2,B0_baseline,400.3,60.06,75.7,-4.0,6.65,358.58,3.92,-2.42,541.7,5.06,0.809,True,0.767,0.85,False,False,False,False
O=C(/C=C/c1ccccc1)Oc1ccnc(N=Nc2ccc(O)cn2)c1,B0_baseline,373.67,49.86,77.9,-5.59,2.84,360.81,4.02,-1.82,346.3,4.22,0.739,True,0.765,0.714,True,False,False,False
CC1=CC2(C(C)(C)C)N=CC1C2c1ccsc1,B0_baseline,334.73,60.45,75.0,-4.0,5.37,329.07,4.07,-1.16,245.4,4.28,0.814,True,0.803,0.825,False,False,False,False
COc1ccc(C23OC4C5C(C42)C53)cc1,B0_baseline,337.01,72.34,75.6,-4.0,4.37,318.25,3.78,-2.65,200.2,1.79,0.665,True,0.708,0.621,True,False,True,False
CCc1ccc(C(=O)O)c(OO)c1,B0_baseline,341.88,71.23,75.0,-5.11,2.16,295.73,3.73,-2.53,182.2,1.8,0.687,True,0.733,0.641,True,False,True,False
N#CC1=C(C23C=CC(O2)C(S#N)=C3C#N)C2C=CC1C2,B0_baseline,350.74,73.48,75.1,-4.0,6.55,342.42,3.73,-2.48,279.3,2.71,0.742,True,0.638,0.845,False,False,True,False
COC(=O)c1c(N=Nc2ccccc2)ccc(O)c1-c1cccc(C(=O)c2ccccc2)c1,B0_baseline,389.64,46.73,77.8,-5.18,2.47,362.14,4.15,-0.75,436.5,6.49,0.613,True,0.56,0.667,True,False,True,False
N#CC1C2C3C1(C(=O)c1ccccc1)C1C2(C#N)C31C#N,B0_baseline,359.47,66.24,74.9,-4.0,5.24,340.42,3.77,-2.99,271.3,1.92,0.734,True,0.75,0.718,False,False,False,False
CC(C)(C)c1ccsc1C1=C(C2C3C=C(c4cccc(C5=C(C#N)C6C=CC5C6)c4)C2C(C#N)=C3S#N)C2C=CC1C2,B0_baseline,393.49,68.61,75.2,-4.0,6.88,347.62,4.25,0.45,581.8,9.44,0.7,True,0.6,0.8,False,False,True,False
CNOC12C=CC(C1)C(C1C3C(C#N)=C(S#N)C1C(C(F)(F)F)=C3c1ccccc1)=C2c1sccc1C(C)(C)O,B0_baseline,417.33,93.07,75.7,-4.0,6.5,360.61,4.29,-1.21,581.7,7.09,0.792,True,0.756,0.828,False,False,False,False
CCC1=C(c2cccc(C34C(C#N)C5C3C3C4C53C#N)c2)C2C=CC1C2,B0_baseline,350.14,65.21,74.1,-4.0,6.25,351.02,3.94,-1.58,336.4,4.46,0.644,True,0.474,0.813,False,False,True,False
CCc1ccc(C(=O)O)c(OO)c1C12C=CC(C=C1)C2,B0_baseline,348.43,71.31,75.7,-4.0,4.23,331.7,4.01,-2.1,272.3,3.18,0.734,True,0.722,0.745,True,False,False,False
CCCCC(CC)COC(=O)C1=CC2C=C(c3cccs3)C1O2,B0_baseline,342.29,66.42,75.0,-4.0,4.83,348.54,4.03,-1.46,332.5,4.6,0.502,True,0.446,0.557,False,False,True,False
C1=NC2CC1C=C2c1cccs1,B0_baseline,296.49,68.09,75.0,-4.0,5.12,318.25,3.63,-1.92,175.3,2.6,0.633,True,0.667,0.6,False,False,True,False
N#CC12C3C4C(C31)C(C#N)(C1C3C5C6C5C1(OC(=O)c1nccc(F)c1O)C63)C42,B0_baseline,414.8,70.85,75.4,-4.0,6.22,364.91,3.75,-3.84,387.4,1.73,0.828,True,0.833,0.824,False,False,False,False
N#CC1=C(S#N)C2N=CC1O2,B0_baseline,345.93,73.56,75.3,-4.0,6.32,300.89,3.02,-3.15,165.2,0.79,0.801,True,0.78,0.822,False,False,False,False
CCCCC(COC(=O)OC(=O)c1ccccc1O)C(C)C12C=CC(C=C1)C2O,B0_baseline,383.23,67.99,72.7,-4.0,5.02,340.79,3.98,-2.14,400.5,4.23,0.61,True,0.68,0.541,False,False,True,False
O=C(O)/C=C/c1ccccc1,B0_baseline,329.91,82.47,76.9,-5.13,1.54,311.3,3.83,-2.34,148.2,1.78,0.571,True,0.714,0.429,True,False,True,False
COC(=O)c1cc(N=Nc2ccccc2)ccc1OS(=O)(=O)O,B0_baseline,397.93,50.99,77.0,-5.2,2.4,362.21,4.01,-2.57,336.3,3.07,0.542,True,0.476,0.609,True,True,True,True
O=C(OCC(F)(F)F)C1=CC2C=CC1C2,B0_baseline,254.05,96.17,75.0,-4.0,4.7,322.33,3.11,-2.45,218.2,2.22,0.558,True,0.342,0.774,False,False,True,False
O=C(c1ccccc1)C12C=CC(C1)C(Cl)=C2,B0_baseline,326.48,70.49,75.0,-4.0,4.59,341.18,3.95,-1.57,230.7,3.57,0.677,True,0.66,0.694,False,False,False,False
CSOC12C3C4CC3C1(c1nc(O)ccc1N=Nc1ccccc1)C42,B0_baseline,398.77,55.05,74.1,-4.25,5.13,347.0,3.96,-1.73,351.4,4.38,0.756,True,0.707,0.805,False,False,False,False
CC(C)(C)C12C3C(C#N)C1C1(C#N)C3C12C#N,B0_baseline,291.64,65.75,75.3,-4.0,5.82,331.3,3.07,-2.58,223.3,2.08,0.875,True,0.867,0.882,False,False,False,False
COc1ccc(-c2cc(C#N)c(N=Nc3ccc(N(C)C)cc3)c(C3C4C=CC3(C3=C(C#N)C5C=CC3C5)C(S#N)=C4S#N)c2)cc1,B0_baseline,416.53,60.99,77.9,-4.27,6.36,349.36,4.31,0.17,651.8,9.65,0.712,True,0.662,0.761,False,False,False,False
OC12C3CC1C1C3C12,B0_baseline,285.93,80.89,75.3,-4.0,5.38,271.5,2.0,-3.19,108.1,0.24,0.884,True,0.879,0.889,False,False,False,False
N#SC1=C(S#N)C2C=CC1C2,B0_baseline,292.24,72.62,75.2,-4.0,6.42,288.56,3.79,-1.8,182.3,2.83,0.763,True,0.655,0.872,False,False,False,False
N#CC1=C(C#N)C2(c3cc(N=Nc4ccccc4)ccc3C3C4C=CC3C(C#N)=C4C#N)C=CC1C2,B0_baseline,410.7,50.74,73.9,-4.3,5.92,347.74,4.13,-0.89,462.5,6.52,0.731,True,0.679,0.783,False,False,False,False
N#CC1=CC2C=CC1(c1ccc(C3=CC4C=CC3C4)s1)C2,B0_baseline,325.57,67.55,75.2,-4.0,6.33,348.99,4.2,-1.19,289.4,4.61,0.685,True,0.588,0.781,False,False,True,False
COC(=O)C1=CC2CC1C=C2c1cc(C23C(C#N)C4C2C2C3C42C#N)ccc1OC,B0_baseline,408.38,76.37,74.0,-4.0,6.22,347.48,3.99,-2.82,396.4,3.23,0.716,True,0.69,0.742,False,False,False,False
CN(C)c1c(F)cc(N=Nc2ccccc2)cc1CC1=CC2C=CC1C2,B0_baseline,363.16,51.91,74.7,-4.21,4.75,348.46,4.21,-0.57,347.4,5.98,0.728,True,0.692,0.764,False,False,False,False
CCCCC(CC)(COC(=O)c1c(C(=O)CC(=O)c2ccccc2)cccc1C1=CC2CC1C(C#N)=C2C#N)C1=C(C#N)C2C=CC1C2,B0_baseline,399.19,104.18,76.0,-4.0,6.05,345.24,3.81,-0.69,635.8,8.29,0.743,True,0.72,0.766,False,False,False,False
CSOC12C3C4CC(C56C=C(C#N)C(C=C5C(F)(F)F)C6)(C41)C32,B0_baseline,279.86,74.79,75.0,-4.0,6.93,350.19,4.13,-2.01,337.4,3.87,0.804,True,0.75,0.857,False,False,False,False
CC(C#N)c1ccc(C(=O)OF)c(O)c1,B0_baseline,372.91,70.27,75.0,-4.96,3.25,336.9,3.62,-2.51,209.2,2.06,0.741,True,0.787,0.696,True,False,False,False
N#CC1=C(C#N)C2CC1C=C2C1C2C=CC1(C(=O)c1ccccc1)C=C2Cl,B0_baseline,347.87,74.74,75.0,-4.0,5.97,349.85,3.9,-1.62,370.8,4.71,0.759,True,0.721,0.796,False,False,False,False
Cc1ccc(C23C4C(C#N)C2C2(C#N)C4C23)c(/C=C/C(=O)O)c1,B0_baseline,363.02,73.08,74.0,-4.0,5.07,364.68,3.93,-2.77,302.3,2.5,0.771,True,0.788,0.754,False,False,False,False
O=C(c1ccccc1)C12C3CC4C3C1C42,B0_baseline,328.16,70.88,74.1,-4.01,4.22,302.05,3.71,-2.21,196.2,2.38,0.678,True,0.689,0.667,True,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cncs2)C2CC1C=C2C(=O)c1ccncc1,B0_baseline,385.31,67.57,75.3,-4.17,6.26,384.42,3.97,-1.71,440.6,5.17,0.761,True,0.736,0.787,False,False,False,False
CCCN(C)c1ccc(N=Nc2ccccc2C2C3N=CC2(C2=C(C#N)C4C=CC2C4)C(S#N)=C3S#N)cc1,B0_baseline,409.74,65.94,74.4,-4.29,6.45,353.89,4.23,-0.27,549.7,8.15,0.741,True,0.68,0.802,False,False,False,False
O=C(c1ccccc1)c1ccccc1-c1ccccc1N=Nc1ccccc1,B0_baseline,346.75,45.19,79.0,-5.08,2.08,357.7,4.28,0.06,362.4,7.0,0.621,True,0.568,0.674,True,False,True,False
CCCCC(CC)COC(=O)c1cccc(/C=C/C(=O)Oc2ccc(C3=CC4C=CC3C4)s2)c1,B0_baseline,389.6,85.42,75.7,-4.01,4.82,350.92,4.44,-0.4,476.6,7.33,0.526,True,0.514,0.538,False,False,True,False
O=C(CC(=O)c1ccccc1F)c1ccccc1,B0_baseline,342.58,66.9,76.2,-4.91,1.65,335.55,4.09,-1.85,242.2,3.28,0.665,True,0.708,0.621,True,False,True,False
N#CC1=C(c2ccccc2)C2CC1C=C2F,B0_baseline,324.0,65.46,75.0,-4.0,4.37,330.82,3.88,-1.53,211.2,3.47,0.564,True,0.389,0.74,True,False,True,False
CCOC12C3C4C(c5ccc(C(=O)CC(=O)c6ccccc6)cc5)C3C1C42,B0_baseline,365.66,71.75,72.9,-4.0,3.97,341.01,4.13,-1.95,358.4,4.14,0.709,True,0.71,0.709,True,False,False,False
COc1ccc(-c2cccc(C(=O)CC(=O)c3ccccc3)c2)cc1,B0_baseline,359.87,61.14,79.6,-5.12,1.73,331.02,4.25,-1.29,330.4,4.82,0.511,True,0.551,0.471,True,False,True,False
CN(C)c1ccc(N=Nc2ccccc2)cc1C(=O)c1ccccc1,B0_baseline,353.51,45.97,79.4,-5.14,2.21,363.07,4.11,-0.88,329.4,5.4,0.557,True,0.538,0.575,True,False,True,False
CNCSC(CCc1ccccc1)COC(=O)c1ccccc1C(=O)c1ccccc1,B0_baseline,391.25,90.2,73.7,-5.01,2.89,337.1,4.08,-1.8,433.6,4.99,0.695,True,0.746,0.644,True,False,True,False
CC1=CC2CC1C=C2c1cc(N=Nc2ccccc2C2C3N=CC2(C2=C(C#N)C4C=CC2C4)C(S#N)=C3S#N)ccc1N(C)C,B0_baseline,407.79,64.07,74.9,-4.24,7.28,344.28,4.05,0.12,625.8,9.35,0.781,True,0.744,0.818,False,False,False,False
CN(C)C12C(C#N)C3C1C1C3(C#N)C12C1=CC2CC1(C1=C(C#N)C3C=CC1C3)C(C#N)=C2C#N,B0_baseline,399.6,74.01,74.9,-4.03,7.46,347.47,4.06,-3.16,440.5,3.14,0.763,True,0.683,0.842,False,True,False,False
COC(=O)C12C3CC4C3C1C42C1=CC2C=C(C)C1C2,B0_baseline,270.94,76.73,75.4,-4.0,6.39,319.62,3.23,-2.43,254.3,2.56,0.775,True,0.732,0.818,False,False,False,False
CSOC12C3C4CC3C1(c1cc(O)ccc1N=Nc1ccccc1-c1cc(O)ccc1N=Nc1ccccc1)C42,B0_baseline,401.54,52.87,74.1,-4.24,5.01,344.81,4.51,0.2,546.7,8.78,0.73,True,0.656,0.805,False,False,False,False
CCCCC(CC)COC(=O)C1=CC2C=C(c3cccs3)C1C2,B0_baseline,330.37,69.57,75.0,-4.0,4.79,339.8,4.08,-0.83,330.5,5.47,0.469,True,0.387,0.55,False,False,True,False
Oc1ccc(N=Nc2ccccn2)nn1,B0_baseline,384.7,50.3,76.9,-5.71,3.06,329.28,3.87,-2.51,201.2,1.99,0.717,True,0.723,0.712,True,False,False,False
N#CC1C2C3C4(C#N)C1C2(c1ccccc1/C=C/C(=O)O)C34C12C=CC(C=C1S#N)C2,B0_baseline,371.28,73.23,76.0,-4.01,6.69,365.39,4.27,-2.28,423.5,4.23,0.819,True,0.818,0.821,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(CSOC23C4C5OC4C2(c2nc(O)ccc2N=Nc2ccccc2)C53)c1,B0_baseline,408.91,66.63,74.7,-4.24,5.18,371.15,4.39,-0.85,576.7,7.57,0.744,True,0.712,0.775,False,False,False,False
CN(C)c1ccc(N=Nc2cccc(C(C)(C)C)c2)c(C2C3C=CC2C(C#N)=C3)c1CC1=CC2C=CC1C2,B0_baseline,384.14,52.21,75.1,-4.25,6.15,345.35,4.27,0.27,500.7,8.49,0.764,True,0.732,0.795,False,False,False,False
N#Cc1sccc1C12C3CC4C3C1C42,B0_baseline,326.56,70.02,77.3,-4.0,5.12,305.53,3.81,-2.22,199.3,2.38,0.762,True,0.75,0.774,False,False,False,False
N#CC1=C(C#N)C2C=CC1C2,B0_baseline,299.18,81.88,75.0,-4.0,4.92,285.57,2.9,-2.48,142.2,1.54,0.535,True,0.304,0.765,False,False,True,False
Cc1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,353.15,67.2,76.9,-5.06,1.62,330.33,4.11,-1.7,238.3,3.45,0.596,True,0.6,0.593,True,False,True,False
O=C(O)/C=C/c1cccc(F)c1,B0_baseline,330.16,78.5,77.0,-4.99,1.78,316.29,3.79,-2.35,166.2,1.92,0.615,True,0.667,0.564,True,False,True,False
N#CC1=C(C23CC(C=C2Oc2ccccc2C(=O)O)C(S#N)=C3C#N)C2C=CC1C2,B0_baseline,404.88,70.17,75.0,-4.06,6.01,345.59,4.05,-1.9,413.5,4.68,0.739,True,0.688,0.79,False,False,False,False
CN(C)c1ccc(N=Nc2cccc(C34C5C6C3C6(C#N)C5C4(C#N)c3ccc(N(C)C)cc3)c2)cc1,B0_baseline,431.09,52.1,73.0,-4.23,4.92,368.75,4.12,-1.42,484.6,5.96,0.67,True,0.612,0.727,False,False,True,False
CSOC12C3C4C(c5ccccc5)C3C1(c1nc(O)ccc1N=Nc1ccccc1)C42,B0_baseline,410.75,55.58,74.1,-4.27,5.0,350.42,4.15,-1.21,427.5,5.78,0.76,True,0.712,0.808,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(C2=C(c3cc(C#N)cs3)C3C=NC2C3)c1,B0_baseline,419.03,49.02,74.2,-4.21,4.87,368.2,4.18,-0.68,423.5,6.48,0.692,True,0.671,0.712,False,False,False,False
CC12C3C4C1C4(C#N)C3C2(C#N)C1C2C3C4C3C1(OC(=O)c1ncccc1O)C42,B0_baseline,414.32,70.68,72.9,-4.0,6.16,355.9,3.77,-3.63,383.4,1.98,0.782,True,0.8,0.764,False,False,False,False
N#CC1=C(C#N)C2CC1C=C2C12C=CC(C1)C(C#N)=C2C#N,B0_baseline,320.95,67.48,78.9,-4.0,6.26,338.3,3.93,-2.42,282.3,2.83,0.779,True,0.711,0.847,False,False,False,False
CC1=CC2N=CC1C2(c1ccsc1)c1cc(N(C)C)ccc1N=Nc1ccccc1,B0_baseline,412.21,54.72,71.6,-4.2,5.07,365.02,4.41,-0.57,412.6,6.54,0.716,True,0.672,0.761,False,False,False,False
O=C(O)c1c(O)cccc1C1=CC2CC1(C(=O)c1ccccc1)C=C2Cl,B0_baseline,356.21,65.21,75.0,-4.0,4.45,345.88,3.97,-1.74,366.8,4.5,0.736,True,0.731,0.74,True,False,False,False
CCC(COC(=O)c1ccccc1C(=O)c1ccccc1)SONC,B0_baseline,397.22,83.25,75.7,-5.02,3.06,348.49,3.83,-2.3,359.4,3.65,0.658,True,0.716,0.6,True,False,True,False
O=C(OCC1=C(c2ccccc2)C2C=CC1C2)C12C3C4CC1C4(O)C32,B0_baseline,346.0,70.03,75.0,-4.0,5.73,335.35,4.14,-2.73,332.4,2.82,0.686,True,0.586,0.786,False,True,True,False
CN(C)c1ccc(N=Nc2ccccc2C2C3C=CC2(C2=C(C#N)C4C=CC2C4)C(S#N)=C3S#N)cc1,B0_baseline,424.73,64.69,74.4,-4.23,6.35,354.68,4.08,-0.12,520.7,8.1,0.701,True,0.632,0.769,False,False,True,False
N#CC1(Cl)C2C=CC1C(c1cccc(C(=O)c3ccccc3)c1)=C2,B0_baseline,354.42,60.22,75.0,-4.0,4.54,326.24,4.18,-1.45,331.8,4.62,0.656,True,0.582,0.731,False,False,True,False
c1ccc(N=Nc2ccccc2)cc1,B0_baseline,321.52,51.56,76.1,-5.35,1.67,311.64,3.98,-0.9,182.2,4.1,0.3,True,0.0,0.6,True,False,True,False
O=C(CC(=O)c1ccccc1)c1ccccc1,B0_baseline,342.58,66.9,77.8,-5.08,1.48,331.92,4.11,-1.84,224.3,3.14,0.553,True,0.656,0.45,True,False,True,False
ClC(OC12C3C4CC3C1C42)SC12CC3C4C(C31)C42,B0_baseline,300.26,63.75,75.0,-4.1,6.47,324.52,3.76,-2.42,278.8,2.79,0.889,True,0.892,0.886,False,False,False,False
CC(OC12C3C4CC3C1C42)C(=O)c1ccccc1CN(C)c1ccc(N=Nc2ccccc2)cc1,B0_baseline,399.79,54.88,74.2,-4.25,4.35,350.1,4.12,-0.85,463.6,6.59,0.714,True,0.651,0.778,True,False,False,False
O=C(O)c1ccc(Cl)cc1OOCC12CC3C4C(C31)C42,B0_baseline,346.51,102.47,75.2,-4.0,4.72,332.97,3.74,-2.45,292.7,2.86,0.759,True,0.75,0.768,False,False,False,False
CCCCC(CC)(COC(=O)c1c(C(=O)NC(=O)c2ccccc2)cccc1C1=CC2CC1C(C#N)=C2C#N)C12C=CC(C=C1C#N)C2,B0_baseline,405.58,71.86,75.5,-4.0,6.2,358.98,3.8,-1.33,636.8,7.4,0.777,True,0.769,0.784,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2C2C3N=CC2(C2=C(S#N)C4C=CC2C4)C(S#N)=C3S#N)cc1,B0_baseline,417.71,66.15,74.3,-4.28,6.66,354.17,3.9,-0.31,541.7,8.01,0.723,True,0.657,0.789,False,False,False,False
CSOC12C3C4CC(C41c1cc(N=Nc4ccccc4)ccc1O)C32c1cc(O)ccc1N=Nc1ccccc1,B0_baseline,405.04,59.04,76.1,-4.22,5.0,347.78,4.26,-0.05,546.7,8.43,0.693,True,0.627,0.759,False,False,True,False
CCOC12C3C1C1CC3C12N(C)C,B0_baseline,301.55,70.7,75.3,-4.0,5.14,275.89,2.58,-3.1,179.3,0.97,0.785,True,0.756,0.814,False,False,False,False
CC(C)(C)c1ccsc1C1=C(C2C3C=C(c4ccccc4)C2C(C#N)=C3S#N)C2C=CC1C2,B0_baseline,378.98,68.61,75.2,-4.0,6.03,353.15,4.24,0.1,466.7,7.95,0.718,True,0.641,0.795,False,False,True,False
CN(C)c1ccc(N=Nc2ccccc2CC2=CC3C=CC2C3)cc1,B0_baseline,410.32,51.91,74.5,-4.24,4.47,342.84,4.18,-0.56,329.4,5.84,0.639,True,0.558,0.72,True,False,True,False
CC12C3CC4C3C1C42c1csc(C2=CC3C=CC2(C24C=CC(C2)C(c2cccc(C(=O)CC(=O)c5ccccc5)c2)=C4)C3)c1,B0_baseline,356.12,104.35,75.4,-4.0,6.76,349.49,4.45,0.07,590.8,8.98,0.779,True,0.75,0.808,False,False,False,False
c1ccc(N=Nc2cccnc2)cc1,B0_baseline,323.99,51.56,71.3,-5.93,2.13,314.36,3.86,-1.33,183.2,3.5,0.324,True,0.0,0.649,True,False,True,False
Oc1ccc(N=Nc2ccccc2)cc1,B0_baseline,345.42,51.3,76.5,-5.33,1.97,324.69,3.85,-1.21,198.2,3.81,0.237,True,0.0,0.474,True,False,True,False
CN(C)c1ccc(N=Nc2ccccc2)cc1-c1ccsc1,B0_baseline,356.94,48.01,77.7,-5.15,2.5,356.65,4.22,-0.39,307.4,5.9,0.642,True,0.575,0.708,True,False,True,False
CC1=CC2(CSOC34C5C3C3(C67C=CC(C6)C(C#N)=C7C#N)CC5(C56C=CC(C5)C(C#N)=[SH]6)C43)C=CC1C2,B0_baseline,406.56,62.74,75.6,-4.0,7.16,357.56,4.27,-1.99,533.7,5.59,0.826,True,0.783,0.868,False,False,False,False
