SMILES,lambda_max,delta_h,pss_z,k_thermal,donor,acceptor,scaffold,system_type,source_id,calc_method
CCCCC(CC)COC(=O)C1=C(CC)C2C=CC1C2(C)C,297.0,48.67,75.0,0.0001,Ethyl,Ethylhexyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(CC)C2(C)C=C(C)C1C2,297.0,109.49,75.0,0.0001,Ethyl,Ethylhexyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(c2cccc(C#N)c2)C2C=CC1C2,319.0,58.5,75.0,0.0001,Ethyl,3-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(c2cccc(C#N)c2)C2C=CC1C2(C)C,319.0,73.5,75.0,0.0001,Ethyl,3-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(c2cccc(C#N)c2)C2CC1(C)C=C2C,319.0,63.5,75.0,0.0001,Ethyl,3-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(C(=O)OC(C)C)C2C=CC1C2,295.0,76.5,75.0,0.0001,Ethyl,Isopropyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(C(=O)OC(C)C)C2C=CC1C2(C)C,295.0,52.06,75.0,0.0001,Ethyl,Isopropyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(C(=O)OC(C)C)C2CC1(C)C=C2C,295.0,101.86,75.0,0.0001,Ethyl,Isopropyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(S(=O)(=O)c2ccccc2)C2C=CC1C2,309.0,82.5,75.0,0.0001,Ethyl,Phenylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(S(=O)(=O)c2ccccc2)C2C=CC1C2(C)C,309.0,79.5,75.0,0.0001,Ethyl,Phenylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(S(=O)(=O)c2ccccc2)C2CC1(C)C=C2C,309.0,72.5,75.0,0.0001,Ethyl,Phenylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(c2nccs2)C2C=CC1C2,303.0,73.5,75.0,0.0001,Ethyl,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(c2nccs2)C2C=CC1C2(C)C,303.0,78.5,75.0,0.0001,Ethyl,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCC1=C(c2nccs2)C2CC1(C)C=C2C,303.0,44.39,75.0,0.0001,Ethyl,2-Thiazolyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(CC)C2C=CC1C2,293.0,62.5,75.0,0.0001,Ethyl,Ethylamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(CC)C2C=CC1C2(C)C,293.0,42.74,75.0,0.0001,Ethyl,Ethylamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(CC)C2(C)C=C(C)C1C2,293.0,106.69,75.0,0.0001,Ethyl,Ethylamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C#N)C2C=CC1C2,305.0,33.13,75.0,0.0001,Methoxy,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C#N)C2C=CC1C2(C)C,305.0,67.17,75.0,0.0001,Methoxy,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C#N)C2CC1(C)C=C2C,305.0,41.98,75.0,0.0001,Methoxy,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(OC)C2C=CC1C2,308.0,76.5,75.0,0.0001,Methoxy,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(OC)C2C=CC1C2(C)C,308.0,67.08,75.0,0.0001,Methoxy,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(OC)C2(C)C=C(C)C1C2,308.0,62.5,75.0,0.0001,Methoxy,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(OC)C2C=CC1C2,308.0,82.5,75.0,0.0001,Methoxy,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(OC)C2C=CC1C2(C)C,308.0,67.08,75.0,0.0001,Methoxy,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(OC)C2(C)C=C(C)C1C2,308.0,64.5,75.0,0.0001,Methoxy,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(C)=O)C2C=CC1C2,310.0,67.02,75.0,0.0001,Methoxy,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(C)=O)C2C=CC1C2(C)C,310.0,67.02,75.0,0.0001,Methoxy,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(C)=O)C2CC1(C)C=C2C,310.0,64.5,75.0,0.0001,Methoxy,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(F)(F)F)C2C=CC1C2,295.0,68.5,75.0,0.0001,Methoxy,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(F)(F)F)C2C=CC1C2(C)C,295.0,69.5,75.0,0.0001,Methoxy,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(F)(F)F)C2CC1(C)C=C2C,295.0,105.24,75.0,0.0001,Methoxy,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(S(C)(=O)=O)C2C=CC1C2,300.0,129.56,75.0,0.0001,Methoxy,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(S(C)(=O)=O)C2C=CC1C2(C)C,300.0,71.5,75.0,0.0001,Methoxy,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(S(C)(=O)=O)C2CC1(C)C=C2C,300.0,73.5,75.0,0.0001,Methoxy,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(N)=O)C2C=CC1C2,304.0,81.5,75.0,0.0001,Methoxy,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(N)=O)C2C=CC1C2(C)C,304.0,67.2,75.0,0.0001,Methoxy,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(N)=O)C2CC1(C)C=C2C,304.0,40.31,75.0,0.0001,Methoxy,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc(C#N)cc2)C2C=CC1C2,335.0,81.5,75.0,0.0001,Methoxy,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc(C#N)cc2)C2C=CC1C2(C)C,335.0,69.5,75.0,0.0001,Methoxy,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc(C#N)cc2)C2CC1(C)C=C2C,335.0,69.5,75.0,0.0001,Methoxy,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc([N+](=O)[O-])cc2)C2C=CC1C2,340.0,66.12,75.0,0.0001,Methoxy,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc([N+](=O)[O-])cc2)C2C=CC1C2(C)C,340.0,66.12,75.0,0.0001,Methoxy,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc([N+](=O)[O-])cc2)C2CC1(C)C=C2C,340.0,66.12,75.0,0.0001,Methoxy,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc(C(F)(F)F)cc2)C2C=CC1C2,328.0,66.48,75.0,0.0001,Methoxy,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc(C(F)(F)F)cc2)C2C=CC1C2(C)C,328.0,74.5,75.0,0.0001,Methoxy,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccc(C(F)(F)F)cc2)C2CC1(C)C=C2C,328.0,66.48,75.0,0.0001,Methoxy,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)c2ccccc2)C2C=CC1C2,325.0,66.57,75.0,0.0001,Methoxy,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)c2ccccc2)C2C=CC1C2(C)C,325.0,66.57,75.0,0.0001,Methoxy,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)c2ccccc2)C2CC1(C)C=C2C,325.0,66.57,75.0,0.0001,Methoxy,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccccn2)C2C=CC1C2,318.0,66.78,75.0,0.0001,Methoxy,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccccn2)C2C=CC1C2(C)C,318.0,81.5,75.0,0.0001,Methoxy,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccccn2)C2CC1(C)C=C2C,318.0,66.78,75.0,0.0001,Methoxy,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccncc2)C2C=CC1C2,320.0,66.72,75.0,0.0001,Methoxy,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccncc2)C2C=CC1C2(C)C,320.0,65.5,75.0,0.0001,Methoxy,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2ccncc2)C2CC1(C)C=C2C,320.0,66.72,75.0,0.0001,Methoxy,4-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)O)C2C=CC1C2,305.0,43.32,75.0,0.0001,Methoxy,Carboxylic acid,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)O)C2C=CC1C2(C)C,305.0,67.17,75.0,0.0001,Methoxy,Carboxylic acid,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)O)C2CC1(C)C=C2C,305.0,30.53,75.0,0.0001,Methoxy,Carboxylic acid,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(OC)C2C=CC1C2,310.0,37.55,75.0,0.0001,Methoxy,Ethylhexyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(OC)C2C=CC1C2(C)C,310.0,67.02,75.0,0.0001,Methoxy,Ethylhexyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(OC)C2(C)C=C(C)C1C2,310.0,66.5,75.0,0.0001,Methoxy,Ethylhexyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2cccc(C#N)c2)C2C=CC1C2,332.0,66.36,75.0,0.0001,Methoxy,3-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2cccc(C#N)c2)C2C=CC1C2(C)C,332.0,60.5,75.0,0.0001,Methoxy,3-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2cccc(C#N)c2)C2CC1(C)C=C2C,332.0,66.36,75.0,0.0001,Methoxy,3-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)OC(C)C)C2C=CC1C2,308.0,61.5,75.0,0.0001,Methoxy,Isopropyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)OC(C)C)C2C=CC1C2(C)C,308.0,79.5,75.0,0.0001,Methoxy,Isopropyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(C(=O)OC(C)C)C2CC1(C)C=C2C,308.0,82.5,75.0,0.0001,Methoxy,Isopropyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(S(=O)(=O)c2ccccc2)C2C=CC1C2,322.0,148.13,75.0,0.0001,Methoxy,Phenylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(S(=O)(=O)c2ccccc2)C2C=CC1C2(C)C,322.0,78.64,75.0,0.0001,Methoxy,Phenylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(S(=O)(=O)c2ccccc2)C2CC1(C)C=C2C,322.0,135.6,75.0,0.0001,Methoxy,Phenylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2nccs2)C2C=CC1C2,316.0,66.84,75.0,0.0001,Methoxy,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2nccs2)C2C=CC1C2(C)C,316.0,66.84,75.0,0.0001,Methoxy,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC1=C(c2nccs2)C2CC1(C)C=C2C,316.0,66.84,75.0,0.0001,Methoxy,2-Thiazolyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(OC)C2C=CC1C2,306.0,72.5,75.0,0.0001,Methoxy,Ethylamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(OC)C2C=CC1C2(C)C,306.0,67.14,75.0,0.0001,Methoxy,Ethylamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(OC)C2(C)C=C(C)C1C2,306.0,82.5,75.0,0.0001,Methoxy,Ethylamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C#N)C2C=CC1C2,306.0,44.37,75.0,0.0001,Ethoxy,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C#N)C2C=CC1C2(C)C,306.0,67.22,75.0,0.0001,Ethoxy,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C#N)C2CC1(C)C=C2C,306.0,32.07,75.0,0.0001,Ethoxy,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(=O)OC)C2C=CC1C2,309.0,32.68,75.0,0.0001,Ethoxy,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(=O)OC)C2C=CC1C2(C)C,309.0,67.13,75.0,0.0001,Ethoxy,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(=O)OC)C2CC1(C)C=C2C,309.0,73.5,75.0,0.0001,Ethoxy,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(OCC)C2C=CC1C2,309.0,59.5,75.0,0.0001,Ethoxy,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(OCC)C2C=CC1C2(C)C,309.0,67.13,75.0,0.0001,Ethoxy,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(OCC)C2(C)C=C(C)C1C2,309.0,70.5,75.0,0.0001,Ethoxy,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(C)=O)C2C=CC1C2,311.0,82.5,75.0,0.0001,Ethoxy,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(C)=O)C2C=CC1C2(C)C,311.0,68.5,75.0,0.0001,Ethoxy,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(C)=O)C2CC1(C)C=C2C,311.0,67.07,75.0,0.0001,Ethoxy,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(F)(F)F)C2C=CC1C2,296.0,105.45,75.0,0.0001,Ethoxy,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(F)(F)F)C2C=CC1C2(C)C,296.0,32.56,75.0,0.0001,Ethoxy,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(F)(F)F)C2CC1(C)C=C2C,296.0,105.01,75.0,0.0001,Ethoxy,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(S(C)(=O)=O)C2C=CC1C2,301.0,126.98,75.0,0.0001,Ethoxy,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(S(C)(=O)=O)C2C=CC1C2(C)C,301.0,62.71,75.0,0.0001,Ethoxy,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(S(C)(=O)=O)C2CC1(C)C=C2C,301.0,140.71,75.0,0.0001,Ethoxy,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(N)=O)C2C=CC1C2,305.0,49.03,75.0,0.0001,Ethoxy,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(N)=O)C2C=CC1C2(C)C,305.0,63.5,75.0,0.0001,Ethoxy,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(N)=O)C2CC1(C)C=C2C,305.0,41.97,75.0,0.0001,Ethoxy,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc(C#N)cc2)C2C=CC1C2,336.0,66.32,75.0,0.0001,Ethoxy,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc(C#N)cc2)C2C=CC1C2(C)C,336.0,58.5,75.0,0.0001,Ethoxy,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc(C#N)cc2)C2CC1(C)C=C2C,336.0,66.32,75.0,0.0001,Ethoxy,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc([N+](=O)[O-])cc2)C2C=CC1C2,341.0,66.17,75.0,0.0001,Ethoxy,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc([N+](=O)[O-])cc2)C2C=CC1C2(C)C,341.0,66.17,75.0,0.0001,Ethoxy,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc([N+](=O)[O-])cc2)C2CC1(C)C=C2C,341.0,66.17,75.0,0.0001,Ethoxy,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc(C(F)(F)F)cc2)C2C=CC1C2,329.0,66.53,75.0,0.0001,Ethoxy,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc(C(F)(F)F)cc2)C2C=CC1C2(C)C,329.0,66.53,75.0,0.0001,Ethoxy,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccc(C(F)(F)F)cc2)C2CC1(C)C=C2C,329.0,65.5,75.0,0.0001,Ethoxy,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(=O)c2ccccc2)C2C=CC1C2,326.0,61.5,75.0,0.0001,Ethoxy,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(=O)c2ccccc2)C2C=CC1C2(C)C,326.0,66.62,75.0,0.0001,Ethoxy,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(C(=O)c2ccccc2)C2CC1(C)C=C2C,326.0,66.62,75.0,0.0001,Ethoxy,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccccn2)C2C=CC1C2,319.0,66.83,75.0,0.0001,Ethoxy,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccccn2)C2C=CC1C2(C)C,319.0,66.83,75.0,0.0001,Ethoxy,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccccn2)C2CC1(C)C=C2C,319.0,66.83,75.0,0.0001,Ethoxy,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccncc2)C2C=CC1C2,321.0,66.77,75.0,0.0001,Ethoxy,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC1=C(c2ccncc2)C2C=CC1C2(C)C,321.0,66.77,75.0,0.0001,Ethoxy,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
