SMILES,lambda_max,delta_h,pss_z,k_thermal,system_type,source_id,calc_method,compound_name
COc1ccc(C2=C(C(N)=O)C3CC2(C)C=C3C)cc1OC,357.0,63.55,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_620
COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1OC,388.0,68.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_621
COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1OC,388.0,68.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_622
COc1ccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)cc1OC,388.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_623
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1OC,393.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_624
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1OC,393.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_625
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)cc1OC,393.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_626
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1OC,381.0,69.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_627
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1OC,381.0,69.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_628
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)cc1OC,381.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_629
COc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)cc1OC,378.0,46.57,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_630
COc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)cc1OC,378.0,69.22,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_631
COc1ccc(C2=C(C(=O)c3ccccc3)C3CC2(C)C=C3C)cc1OC,378.0,46.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_632
COc1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1OC,371.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_633
COc1ccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)cc1OC,371.0,69.43,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_634
COc1ccc(C2=C(c3ccccn3)C3CC2(C)C=C3C)cc1OC,371.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_635
COc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1OC,373.0,69.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_636
COc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1OC,373.0,69.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_637
COc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1OC,373.0,69.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_638
COc1ccc(C2=C(C(=O)O)C3C=CC2C3)cc1OC,358.0,72.64,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_639
COc1ccc(C2=C(C(=O)O)C3C=CC2C3(C)C)cc1OC,358.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_640
COc1ccc(C2=C(C(=O)O)C3CC2(C)C=C3C)cc1OC,358.0,68.6,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_641
CCCCC(CC)COC(=O)C1=C(c2ccc(OC)c(OC)c2)C2C=CC1C2,363.0,90.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_642
CCCCC(CC)COC(=O)C1=C(c2ccc(OC)c(OC)c2)C2C=CC1C2(C)C,363.0,72.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_643
CCCCC(CC)COC(=O)C1=C(c2ccc(OC)c(OC)c2)C2(C)C=C(C)C1C2,363.0,58.1,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_644
COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1OC,385.0,69.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_645
COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1OC,385.0,69.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_646
COc1ccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)cc1OC,385.0,69.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_647
COc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3)cc1OC,361.0,66.69,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_648
COc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3(C)C)cc1OC,361.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_649
COc1ccc(C2=C(C(=O)OC(C)C)C3CC2(C)C=C3C)cc1OC,361.0,63.3,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_650
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1OC,375.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_651
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1OC,375.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_652
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1OC,375.0,73.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_653
COc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1OC,369.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_654
COc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1OC,369.0,69.49,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_655
COc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1OC,369.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_656
CCNC(=O)C1=C(c2ccc(OC)c(OC)c2)C2C=CC1C2,359.0,66.28,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_657
CCNC(=O)C1=C(c2ccc(OC)c(OC)c2)C2C=CC1C2(C)C,359.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_658
CCNC(=O)C1=C(c2ccc(OC)c(OC)c2)C2(C)C=C(C)C1C2,359.0,41.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_659
COc1cccc(C2=C(C#N)C3C=CC2C3)c1,346.0,66.33,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_660
COc1cccc(C2=C(C#N)C3C=CC2C3(C)C)c1,346.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_661
COc1cccc(C2=C(C#N)C3CC2(C)C=C3C)c1,346.0,57.96,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_662
COC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2,349.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_663
COC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2(C)C,349.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_664
COC(=O)C1=C(c2cccc(OC)c2)C2(C)C=C(C)C1C2,349.0,56.76,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_665
CCOC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2,349.0,58.08,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_666
CCOC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2(C)C,349.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_667
CCOC(=O)C1=C(c2cccc(OC)c2)C2(C)C=C(C)C1C2,349.0,51.35,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_668
COc1cccc(C2=C(C(C)=O)C3C=CC2C3)c1,351.0,43.42,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_669
COc1cccc(C2=C(C(C)=O)C3C=CC2C3(C)C)c1,351.0,69.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_670
COc1cccc(C2=C(C(C)=O)C3CC2(C)C=C3C)c1,351.0,41.93,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_671
COc1cccc(C2=C(C(F)(F)F)C3C=CC2C3)c1,336.0,134.89,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_672
COc1cccc(C2=C(C(F)(F)F)C3C=CC2C3(C)C)c1,336.0,64.82,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_673
COc1cccc(C2=C(C(F)(F)F)C3CC2(C)C=C3C)c1,336.0,125.88,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_674
COc1cccc(C2=C(S(C)(=O)=O)C3C=CC2C3)c1,341.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_675
COc1cccc(C2=C(S(C)(=O)=O)C3C=CC2C3(C)C)c1,341.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_676
COc1cccc(C2=C(S(C)(=O)=O)C3CC2(C)C=C3C)c1,341.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_677
COc1cccc(C2=C(C(N)=O)C3C=CC2C3)c1,345.0,52.18,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_678
COc1cccc(C2=C(C(N)=O)C3C=CC2C3(C)C)c1,345.0,69.25,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_679
COc1cccc(C2=C(C(N)=O)C3CC2(C)C=C3C)c1,345.0,70.72,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_680
COc1cccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)c1,376.0,68.32,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_681
COc1cccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)c1,376.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_682
COc1cccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)c1,376.0,68.32,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_683
COc1cccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)c1,381.0,68.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_684
COc1cccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)c1,381.0,68.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_685
COc1cccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)c1,381.0,68.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_686
COc1cccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)c1,369.0,68.53,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_687
COc1cccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)c1,369.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_688
COc1cccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)c1,369.0,68.53,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_689
COc1cccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)c1,366.0,39.82,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_690
COc1cccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)c1,366.0,68.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_691
COc1cccc(C2=C(C(=O)c3ccccc3)C3CC2(C)C=C3C)c1,366.0,39.09,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_692
COc1cccc(C2=C(c3ccccn3)C3C=CC2C3)c1,359.0,40.3,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_693
COc1cccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)c1,359.0,68.83,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_694
COc1cccc(C2=C(c3ccccn3)C3CC2(C)C=C3C)c1,359.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_695
COc1cccc(C2=C(c3ccncc3)C3C=CC2C3)c1,361.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_696
COc1cccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)c1,361.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_697
COc1cccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)c1,361.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_698
COc1cccc(C2=C(C(=O)O)C3C=CC2C3)c1,346.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_699
COc1cccc(C2=C(C(=O)O)C3C=CC2C3(C)C)c1,346.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_700
COc1cccc(C2=C(C(=O)O)C3CC2(C)C=C3C)c1,346.0,63.78,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_701
CCCCC(CC)COC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2,351.0,37.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_702
CCCCC(CC)COC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2(C)C,351.0,81.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_703
CCCCC(CC)COC(=O)C1=C(c2cccc(OC)c2)C2(C)C=C(C)C1C2,351.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_704
COc1cccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)c1,373.0,80.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_705
COc1cccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)c1,373.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_706
COc1cccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)c1,373.0,68.41,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_707
COc1cccc(C2=C(C(=O)OC(C)C)C3C=CC2C3)c1,349.0,59.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_708
COc1cccc(C2=C(C(=O)OC(C)C)C3C=CC2C3(C)C)c1,349.0,69.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_709
COc1cccc(C2=C(C(=O)OC(C)C)C3CC2(C)C=C3C)c1,349.0,52.65,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_710
COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)c1,363.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_711
COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)c1,363.0,127.27,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_712
COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)c1,363.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_713
COc1cccc(C2=C(c3nccs3)C3C=CC2C3)c1,357.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_714
COc1cccc(C2=C(c3nccs3)C3C=CC2C3(C)C)c1,357.0,68.89,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_715
COc1cccc(C2=C(c3nccs3)C3CC2(C)C=C3C)c1,357.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_716
CCNC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2,347.0,59.05,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_717
CCNC(=O)C1=C(c2cccc(OC)c2)C2C=CC1C2(C)C,347.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_718
CCNC(=O)C1=C(c2cccc(OC)c2)C2(C)C=C(C)C1C2,347.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_719
CC1=C(C#N)C2C=CC1C2,290.0,102.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_720
CC1=C(C#N)C2C=CC1C2(C)C,290.0,36.7,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_721
CC1=CC2(C)CC1C(C#N)=C2C,290.0,97.78,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_722
COC(=O)C1=C(C)C2C=CC1C2,293.0,115.02,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_723
COC(=O)C1=C(C)C2C=CC1C2(C)C,293.0,49.05,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_724
COC(=O)C1=C(C)C2(C)C=C(C)C1C2,293.0,112.79,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_725
CCOC(=O)C1=C(C)C2C=CC1C2,293.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_726
CCOC(=O)C1=C(C)C2C=CC1C2(C)C,293.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_727
CCOC(=O)C1=C(C)C2(C)C=C(C)C1C2,293.0,111.24,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_728
CC(=O)C1=C(C)C2C=CC1C2,295.0,87.6,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_729
CC(=O)C1=C(C)C2C=CC1C2(C)C,295.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_730
CC(=O)C1=C(C)C2(C)C=C(C)C1C2,295.0,75.05,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_731
CC1=C(C(F)(F)F)C2C=CC1C2,280.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_732
CC1=C(C(F)(F)F)C2C=CC1C2(C)C,280.0,113.23,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_733
CC1=CC2(C)CC1C(C(F)(F)F)=C2C,280.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_734
CC1=C(S(C)(=O)=O)C2C=CC1C2,285.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_735
CC1=C(S(C)(=O)=O)C2C=CC1C2(C)C,285.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_736
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2C,285.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_737
CC1=C(C(N)=O)C2C=CC1C2,289.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_738
CC1=C(C(N)=O)C2C=CC1C2(C)C,289.0,33.08,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_739
CC1=CC2(C)CC1C(C(N)=O)=C2C,289.0,94.0,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_740
CC1=C(c2ccc(C#N)cc2)C2C=CC1C2,320.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_741
CC1=C(c2ccc(C#N)cc2)C2C=CC1C2(C)C,320.0,65.52,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_742
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2C,320.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_743
CC1=C(c2ccc([N+](=O)[O-])cc2)C2C=CC1C2,325.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_744
CC1=C(c2ccc([N+](=O)[O-])cc2)C2C=CC1C2(C)C,325.0,65.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_745
