SMILES,lambda_max,delta_h,pss_z,k_thermal,system_type,source_id,calc_method,compound_name,canonical_smiles
N#CCCNC(C=C1)=CC=C1/N=N/C2=CC=CC(OC)=C2,394.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_288,COc1cccc(/N=N/c2ccc(NCCC#N)cc2)c1
N#CCCNC(C=C1)=CC=C1/N=N/C2=CC=C(OC)C=C2,395.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_289,COc1ccc(/N=N/c2ccc(NCCC#N)cc2)cc1
CC1=CC=CC=C1/N=N/C2=CC=C(NCCC#N)C=C2,400.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_290,Cc1ccccc1/N=N/c1ccc(NCCC#N)cc1
CC1=CC(/N=N/C2=CC=C(NCCC#N)C=C2)=CC=C1,400.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_291,Cc1cccc(/N=N/c2ccc(NCCC#N)cc2)c1
CC1=CC=C(/N=N/C2=CC=C(NCCC#N)C=C2)C=C1,395.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_292,Cc1ccc(/N=N/c2ccc(NCCC#N)cc2)cc1
OCCC1=CC=CC=C1/N=N/C2=CC=C(NCCC#N)C=C2,399.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_293,N#CCCNc1ccc(/N=N/c2ccccc2CCO)cc1
CC(O)C1=CC(/N=N/C2=CC=C(NCCC#N)C=C2)=CC=C1,396.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_294,CC(O)c1cccc(/N=N/c2ccc(NCCC#N)cc2)c1
OCCC1=CC=C(/N=N/C2=CC=C(NCCC#N)C=C2)C=C1,396.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_295,N#CCCNc1ccc(/N=N/c2ccc(CCO)cc2)cc1
O=C(C)NC1=CC=C(/N=N/C2=CC=C(NCCC#N)C=C2)C=C1,403.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_296,CC(=O)Nc1ccc(/N=N/c2ccc(NCCC#N)cc2)cc1
[H]N(CC)C(C=C3)=CC=C3/N=N/C4=CC=CC=C4,400.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_298,CCNc1ccc(/N=N/c2ccccc2)cc1
[H]N(CCO)C(C=C5)=CC=C5/N=N/C6=CC=CC=C6,398.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_299,OCCNc1ccc(/N=N/c2ccccc2)cc1
CC9=CC(NCCC#N)=CC=C9/N=N/C%10=CC=CC=C%10,396.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_301,Cc1cc(NCCC#N)ccc1/N=N/c1ccccc1
OCCN(CCO)C(C=C%11)=CC=C%11/N=N/C%12=CC=CC=C%12,407.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_302,OCCN(CCO)c1ccc(/N=N/c2ccccc2)cc1
OCCN(CCC#N)C(C=C%13)=CC=C%13/N=N/C%14=CC=CC=C%14,397.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_303,N#CCCN(CCO)c1ccc(/N=N/c2ccccc2)cc1
CN(CCC#N)C(C=C%17)=CC=C%17/N=N/C%18=CC=CC=C%18,396.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_305,CN(CCC#N)c1ccc(/N=N/c2ccccc2)cc1
CCN(CCC#N)C(C=C%19)=CC=C%19/N=N/C%20=CC=CC=C%20,399.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_306,CCN(CCC#N)c1ccc(/N=N/c2ccccc2)cc1
CCN(CCC#N)C(C=C%21C)=CC=C%21/N=N/C%22=CC=CC=C%22,404.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_307,CCN(CCC#N)c1ccc(/N=N/c2ccccc2)c(C)c1
N#CCCN(CCC#N)C(C=C%23)=CC=C%23/N=N/C%24=CC=CC=C%24,382.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_308,N#CCCN(CCC#N)c1ccc(/N=N/c2ccccc2)cc1
CC1=CC(N(CCC#N)CCC#N)=CC=C1/N=N/C2=CC=CC=C2,392.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_309,Cc1cc(N(CCC#N)CCC#N)ccc1/N=N/c1ccccc1
[H]N(C)C(C=C1)=CC=C1/N=N/C2=CC=C([N+]([O-])=O)C=C2,464.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_310,CNc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
[H]N(CC)C(C=C3)=CC=C3/N=N/C4=CC=C([N+]([O-])=O)C=C4,468.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_311,CCNc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
CC9=CC(NCCC#N)=CC=C9/N=N/C%10=CC=C([N+]([O-])=O)C=C%10,451.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_314,Cc1cc(NCCC#N)ccc1/N=N/c1ccc([N+](=O)[O-])cc1
OCCN(CCO)C(C=C%11)=CC=C%11/N=N/C%12=CC=C([N+]([O-])=O)C=C%12,475.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_315,O=[N+]([O-])c1ccc(/N=N/c2ccc(N(CCO)CCO)cc2)cc1
OCCN(CCC#N)C(C=C%13)=CC=C%13/N=N/C%14=CC=C([N+]([O-])=O)C=C%14,451.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_316,N#CCCN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
CN(CCC#N)C(C=C%17)=CC=C%17/N=N/C%18=CC=C([N+]([O-])=O)C=C%18,448.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_318,CN(CCC#N)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
CCN(CCC#N)C(C=C%19)=CC=C%19/N=N/C%20=CC=C([N+]([O-])=O)C=C%20,452.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_319,CCN(CCC#N)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
CCN(CCC#N)C(C=C%21C)=CC=C%21/N=N/C%22=CC=C([N+]([O-])=O)C=C%22,463.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_320,CCN(CCC#N)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c(C)c1
N#CCCN(CCC#N)C(C=C%23)=CC=C%23/N=N/C%24=CC=C([N+]([O-])=O)C=C%24,432.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_321,N#CCCN(CCC#N)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
CC1=CC(N(CCC#N)CCC#N)=CC=C1/N=N/C2=CC=C([N+]([O-])=O)C=C2,441.0,50.0,,,Photoswitch_Experimental,M01_Photoswitch_Dataset,Experimental,PS_M01_322,Cc1cc(N(CCC#N)CCC#N)ccc1/N=N/c1ccc([N+](=O)[O-])cc1
N#Cc1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1,360.0,67.52,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_81,N#Cc1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc(C#N)cc1)=C2c1ccccc1,360.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_82,CC1(C)C2C=CC1C(c1ccc(C#N)cc1)=C2c1ccccc1
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccccc1,360.0,67.52,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_83,CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccccc1
O=[N+]([O-])c1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1,365.0,67.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_84,O=[N+]([O-])c1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccccc1,365.0,67.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_85,CC1(C)C2C=CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccccc1
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccccc1,365.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_86,CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccccc1
FC(F)(F)c1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1,353.0,67.73,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_87,FC(F)(F)c1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccccc1,353.0,67.73,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_88,CC1(C)C2C=CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccccc1
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccccc1,353.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_89,CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccccc1
N#Cc1cccc(C2=C(c3ccccc3)C3C=CC2C3)c1,357.0,67.61,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_105,N#Cc1cccc(C2=C(c3ccccc3)C3C=CC2C3)c1
CC1(C)C2C=CC1C(c1cccc(C#N)c1)=C2c1ccccc1,357.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_106,CC1(C)C2C=CC1C(c1cccc(C#N)c1)=C2c1ccccc1
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccccc1,357.0,67.61,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_107,CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccccc1
COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,382.0,68.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_141,COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1
COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,382.0,68.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_142,COc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1
COc1ccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)cc1,382.0,68.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_143,COc1ccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)cc1
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,387.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_144,COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,387.0,68.47,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_145,COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1
COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)cc1,387.0,68.47,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_146,COc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)cc1
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,375.0,68.83,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_147,COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,375.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_148,COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1
COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)cc1,375.0,68.83,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_149,COc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)cc1
COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,379.0,68.71,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_165,COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1
COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,379.0,68.71,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_166,COc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1
COc1ccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)cc1,379.0,68.71,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_167,COc1ccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)cc1
CN(C)c1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,405.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_201,CN(C)c1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1
CN(C)c1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,405.0,69.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_202,CN(C)c1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(N(C)C)cc1,405.0,69.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_203,CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(N(C)C)cc1
CN(C)c1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,410.0,69.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_204,CN(C)c1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1
CN(C)c1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,410.0,69.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_205,CN(C)c1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(N(C)C)cc1,410.0,69.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_206,CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(N(C)C)cc1
CN(C)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,398.0,69.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_207,CN(C)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1
CN(C)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,398.0,69.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_208,CN(C)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(N(C)C)cc1,398.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_209,CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(N(C)C)cc1
CN(C)c1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,402.0,69.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_225,CN(C)c1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1
CN(C)c1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,402.0,69.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_226,CN(C)c1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(N(C)C)cc1,402.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_227,CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(N(C)C)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,365.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_261,Cc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1
Cc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,365.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_262,Cc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(C)cc1,365.0,67.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_263,CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(C)cc1
Cc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,370.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_264,Cc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1
Cc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,370.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_265,Cc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(C)cc1,370.0,67.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_266,CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(C)cc1
Cc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,358.0,67.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_267,Cc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1
Cc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,358.0,67.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_268,Cc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(C)cc1,358.0,67.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_269,CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(C)cc1
Cc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,362.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_285,Cc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1
Cc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,362.0,67.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_286,Cc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(C)cc1,362.0,67.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_287,CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(C)cc1
N#Cc1ccc(C2=C(c3ccc(F)cc3)C3C=CC2C3)cc1,358.0,67.42,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_441,N#Cc1ccc(C2=C(c3ccc(F)cc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc(C#N)cc1)=C2c1ccc(F)cc1,358.0,81.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_442,CC1(C)C2C=CC1C(c1ccc(C#N)cc1)=C2c1ccc(F)cc1
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(F)cc1,358.0,67.42,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_443,CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(F)cc1
O=[N+]([O-])c1ccc(C2=C(c3ccc(F)cc3)C3C=CC2C3)cc1,363.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_444,O=[N+]([O-])c1ccc(C2=C(c3ccc(F)cc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(F)cc1,363.0,72.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_445,CC1(C)C2C=CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(F)cc1
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(F)cc1,363.0,67.27,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_446,CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(F)cc1
Fc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,351.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_447,Fc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(F)cc1,351.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_448,CC1(C)C2C=CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(F)cc1
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(F)cc1,351.0,72.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_449,CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(F)cc1
N#Cc1cccc(C2=C(c3ccc(F)cc3)C3C=CC2C3)c1,355.0,67.51,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_465,N#Cc1cccc(C2=C(c3ccc(F)cc3)C3C=CC2C3)c1
CC1(C)C2C=CC1C(c1cccc(C#N)c1)=C2c1ccc(F)cc1,355.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_466,CC1(C)C2C=CC1C(c1cccc(C#N)c1)=C2c1ccc(F)cc1
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(F)cc1,355.0,67.51,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_467,CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(F)cc1
CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,384.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_501,CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1
CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,384.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_502,CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1
